CES,DOMAIN,unknownclocktasktype,Clock action can''t be performed due to an unknown type({0}) of the Clock action,Die Uhr-Aktion kann aufgrund eines unbekannten Typs ({0}) der Uhr-Aktion nicht ausgeführt werden.,x,,,,
CES,DOMAIN,channel.unit.mismatch,"Channel unit mismatch: load profile in the meter with OBIS code ''{0}'' has a channel ({1}) with the unit ''{2}'', whilst the configured unit for that channel is ''{3}''","Kanaleinheits-Inkongruenz: Das Lastprofil am Zähler mit der OBIS-Kennzahl ''{0}'' verfügt über einen Kanal ({1}) mit der Einheit ''{2}'', die für diesen Kanal konfigurierte Einheit ist jedoch ''{3}''.",,,,,
CES,DOMAIN,comTaskSessionMissing,Expected session for ComTask {0} wasn''t found in ComSessionShadow,Die erwartete Sitzung für die ComTask {0} wurde im COM-Sitzungs-Shadow nicht gefunden.,x,,,,
CES,DOMAIN,compositeTypeCreation,CompositeType creation failed for class {0},Composite-Typerstellung für die Klasse {0} fehlgeschlagen.,,,,,
CES,DOMAIN,unexpectedIOException,Exception occurred while communication with a device,Bei der Kommunikation mit einem Gerät ist eine Ausnahme aufgetreten.,,,,,
CES,DOMAIN,unrecognizedEnumValue,No value found for ordinal {1} of enumeration class {0},Für die Ordinale {1} der Nummerierungsklasse {0} wurde kein Wert gefunden.,,,,,
CES,DOMAIN,incorrectNbrOfComTasks,Incorrect number of PreparedComTaskExecutions. Expected {0} but got {1},"Fehlerhafte Anzahl an VorbereitetenComTaskAusführungen. {0} erwartet, jedoch {1} erhalten",,,,,
CES,DOMAIN,serialsAddedToTopology,The following devices are added to the topology: {0},Die folgenden Geräte wurden zur Topologie hinzugefügt: {0}.,,,,,
CES,DOMAIN,calendarNoLongerAllowed,The calendar(s) ''{0}'' is or are no longer allowed by device type ''{1}'',Der/die Kalender ''{0}'' ist/sind nicht mehr zulässig für Gerätetyp ''{1}'',,,,,
CES,DOMAIN,intervalsMarkedAsBadTime,Load profile intervals will be marked as bad time: The time difference ({0}) exceeds the configured allowed maximum ({1}),Die Lastprofilintervalle werden als Zeitfehler gekennzeichnet: Der Zeitunterschied ({0}) überschreitet den konfigurierten zulässigen Höchstwert ({1}).,,,,,
CES,DOMAIN,loadProfile.notSupported,Loadprofile ''{0}'' isn''t supported by the device,Das Lastprofil ''{0}'' wird vom Gerät nicht unterstützt.,x,,,,
CES,DOMAIN,loadProfileXnotsupported,Load profile with OBIS code ''{0}'' isn''t supported by the device,Das Lastprofil mit der OBIS-Kennzahl '{0}' wird vom Gerät nicht unterstützt.,x,,,,
CES,DOMAIN,propertyValidationFailed,The validation of property ''{0}'' with value ''{1}'' failed,Validierung der Eigenschaft ''{0}'' mit dem Wert ''{1}'' fehlgeschlagen,,,,,
CES,DOMAIN,notExecutedDueToInitError,Communication task will be rescheduled due to an initialization error,Die Übertragungsaufgabe wird aufgrund eines Initialisierungsfehlers neu geplant.,,,,,
CES,DOMAIN,deviceIdentifier.not.found,Couldn''t find a device for identifier ''{0}'',Es konnte kein Gerät unter der Kennung „{0}“ gefunden werden.,x,,,,
CES,DOMAIN,methodArgumentCannotBeNull,A null value for the argument {2} of method {1} of class {0} is NOT supported,Ein Nullwert für das Argument {2} der Methode {1} der Klasse {0} wird nicht unterstützt.,,,,,
CES,DOMAIN,noLoadProfileDataCollected,No new loadprofile data was collected for {0} since {1},Es wurden seit {1} keine neuen Lastprofil-Daten für {0} erfasst,,,,,
CES,DOMAIN,serialsRemovedFromTopology,The following devices are removed from the topology: {0},Die folgenden Geräte wurden von der Topologie entfernt: {0}.,,,,,
CES,DOMAIN,DDC.device.firmware.unknown,Unknown firmware version transition...,Unbekannter Firmware-Version-Übergang...,,,,,
CES,DOMAIN,deviceprotocol.legacy.issue,"An error occurred during the execution of a legacy protocol, see following stacktrace: {0}","Bei der Ausführung eines früheren Protokolls ist ein Fehler aufgetreten, siehe folgende Stacktrace: {0}.",,,,,
CES,DOMAIN,somethingUnexpectedHappened,Some unexpected error occurred,Es ist ein unerwarteter Fehler aufgetreten.,,,,,
CES,DOMAIN,failedToFetchDeviceForSecSet,Failed to fetch the device owning security property set {0},Fehler beim Abrufen des Geräts mit den Sicherheiteigenschaften {0}.,,,,,
CES,DOMAIN,timediffXbelowthanmindefined,Time difference of {0} is smaller that the configured minimum,Der Zeitunterschied von {0} ist kleiner als der konfigurierte Mindestwert.,,,,,
CES,DOMAIN,deviceprotocol.protocol.issue,An error occurred during the execution of the protocol: {0},Bei der Ausführung des Protokolls ist ein Fehler aufgetreten: {0}.,,,,,
CES,DOMAIN,invalidInboundServletProtocol,"Inbound protocol ''{0}'', that is linked to the inbound servlet port, should support servlet communication","Das eingehende Protokoll „{0}“, das mit dem eingehenden Servlet-Port verbunden ist, sollte die Servlet-Übertragung unterstützen.",,,,,
CES,DOMAIN,loadprofile.interval.mismatch,"Load profile interval mismatch; load profile with OBIS code ''{0}'' has a {1} second(s) interval on the device, while {2} second(s) is configured","""Lastprofil-Intervall-Inkongruenz",,,,,
CES,DOMAIN,timediffXlargerthanmaxdefined,"Time difference is larger ({0}) than the maximum defined on the ComTask, setting the time won''t be performed","Der Zeitunterschied ist größer ({0}) als der in der ComTask definierte Höchstwert, und die Zeiteinstellung wird nicht ausgeführt.",x,,,,
CES,DOMAIN,unknownDeviceLogBookCollected,Couldn''t store the collected device logbook: logbook ''{0}'' doesn''t exist!,Das erfasste Geräte-Logbuch konnte nicht gespeichert werden: Das Logbuch '{0}' ist nicht vorhanden!,x,,,,
CES,DOMAIN,unknownDeviceMessageCollected,Couldn''t store the collected device message: message ''{0}'' doesn''t exist!,Die erfasste Gerätemeldung konnte nicht gespeichert werden: Die Meldung '{0}' ist nicht vorhanden!,x,,,,
CES,DOMAIN,unknownSerialsAddedToTopology,The following unknown devices were found in the topology: ''{0}'',Die folgenden unbekannten Geräte wurden in der Topologie gefunden: ''{0}''.,,,,,
CES,DOMAIN,loggerFactoryRequiresInterface,Can only produce loggers for interface classes {0},Es können nur Datenlogger für die Schnittstellenklassen {0} generiert werden.,,,,,
CES,DOMAIN,unexpectedInboundCommException,"Unexpected inbound communication exception, see stacktrace for more details","Unerwartete Inbound-Kommunikationsausnahme, siehe Stacktrace für mehr Details.",,,,,
CES,DOMAIN,unknownDeviceRegisterCollected,Couldn''t store the collected device register: register ''{0}'' doesn''t exist!,Das erfasste Geräte-Verzeichnis konnte nicht gespeichert werden: Das Verzeichnis '{0}' ist nicht vorhanden!,x,,,,
CES,DOMAIN,unsupportedDiscoveryResultType,"Discovery Result type {0} is unknown, not supported or no longer supported","Der Discovery-Ergebnistyp {0} ist unbekannt, wird nicht oder nicht mehr unterstützt.",,,,,
CES,DOMAIN,mdc.next.execution.specs.friday,Friday,Freitag,,,,,
CES,DOMAIN,mdc.next.execution.specs.monday,Monday,Montag,,,,,
CES,DOMAIN,mdc.next.execution.specs.sunday,Sunday,Sonntag,,,,,
CES,DOMAIN,notExecutedDueToConnectionError,Communication task will be rescheduled due to connection errors in previous task,Die Übertragungsaufgabe wird aufgrund von Verbindungsfehlern in der vorhergehenden Aufgabe neu geplant.,,,,,
CES,DOMAIN,notPossibleToVerifySerialNumber,It isn''t possible to verify the serialnumber of device {0} with protocol {1},Die Seriennummer des Geräts {0} mit dem Protokoll {1} kann nicht überprüft werden.,,,,,
CES,DOMAIN,protocolPropertyUnsupportedType,Unsupported protocol property type,Nicht unterstützter Protokolleigenschaftentyp,,,,,
CES,DOMAIN,MDC.inbound.data.processor.error,Failed to execute the inbound device storage commands,Ausführung der Inbound-Gerätespeicherungs-Befehle fehlgeschlagen.,,,,,
CES,DOMAIN,MDC.inbound.data.storage.failure,Failed to store the data for inbound communication,Datenspeicherung für Inbound Kommunikation fehlgeschlagen.,,,,,
CES,DOMAIN,mdc.next.execution.specs.tuesday,Tuesday,Dienstag,,,,,
CES,DOMAIN,DDC.device.cache.not.serializable,The device cache ''{0}'' couldn''t be serialised,Das Gerätecache ''{0}'' konnte nicht serialisiert werden.,x,,,,
CES,DOMAIN,MDC.inbound.data.response.failure,Failed to store to provide a proper result to the device,Speichern zur Lieferung eines richtigen Ergebnisses an das Gerät fehlgeschlagen.,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.separator,", ",",",,,,,
CES,DOMAIN,mdc.next.execution.specs.saturday,Saturday,Samstag,,,,,
CES,DOMAIN,mdc.next.execution.specs.thursday,Thursday,Donnerstag,,,,,
CES,DOMAIN,notExecutedDueToBasicCheckFailure,Communication task will be rescheduled due to the failure of the BasicCheck task,Die Übertragungsaufgabe wird aufgrund der fehlgeschlagenen Standardüberprüfungsaufgabe neu geplant.,,,,,
CES,DOMAIN,notExecutedDueToGeneralSetupError,Communication task will be rescheduled due to a general error during the setup of the tasks. No connection to the device was made.,Die Übertragungsaufgabe wird aufgrund eines allgemeinen Fehlers während der Einrichtung der Aufgaben neu geplant. Es wurde keine Verbindung zum Gerät hergestellt.,,,,,
CES,DOMAIN,protocolPropertyIncompatibleValue,Value of protocol property isn''t compatible with the type definition,Der Wert der Protokolleigenschaft ist mit der Definition des Typs nicht kompatibel.,x,,,,
CES,DOMAIN,unknownDeviceLoadProfileCollected,Couldn''t store the collected device load profile: load profile ''{0}'' does not exist!,Das erfasste Geräte-Lastprofil konnte nicht gespeichert werden: Das Lastprofil '{0}' ist nicht vorhanden!,x,,,,
CES,DOMAIN,PrettyPrintTimeDuration.day.plural,{0} days,{0} Tage,,,,,
CES,DOMAIN,loadprofile.nbrOfChannels.mismatch,"Number of channels mismatch; load profile with OBIS code ''{0}'' has {1} channel(s) on the device, while there are {2} channel(s) configured","""Mehrere Kanäle stimmen nicht überein",,,,,
CES,DOMAIN,loadprofileobiscodeXmissingchannel,Channel with OBIS code ''{0}'' not found for load profile ({1}),Der Kanal mit dem OBIS-Code {0} wurde für das Lastprofil ({1}) nicht gefunden.,,,,,
CES,DOMAIN,mdc.next.execution.specs.every_day,"Every {0} day(s) at {1,number,00}:{2,number,00}","Jeden Tag bzw. alle {0} Tage um {1,number,00}:{2,number,00}",,,,,
CES,DOMAIN,mdc.next.execution.specs.wednesday,Wednesday,Mittwoch,,,,,
CES,DOMAIN,DDC.device.cache.not.deserializable,The device cache ''{0}'' couldn''t be deserialised,Das Gerätecache ''{0}'' konnte nicht entserialisiert werden.,x,,,,
CES,DOMAIN,PrettyPrintTimeDuration.hour.plural,{0} hours,{0} Stunden,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.year.plural,{0} years,{0} Jahre,,,,,
CES,DOMAIN,mdc.next.execution.specs.every_hour,Every {0} hour(s) at {1} minute(s),Jede Stunde bzw. alle {0} Stunden um {1} Minute(n),,,,,
CES,DOMAIN,mdc.next.execution.specs.every_week,"Every {0} week(s) on {1} at {2,number,00}:{3,number,00}","Jede Woche bzw. alle {0} Wochen am {1} um {2,number,00}:{3,number,00}",,,,,
CES,DOMAIN,DDC.device.discovered.empty.was.test,"Discovered an EMPTY firmware version, while it previously was a test version ''{0}''","LEERE Firmware-Version gefunden, die jedoch zuvor eine Testversion ''{0}'' war.",,,,,
CES,DOMAIN,PrettyPrintTimeDuration.day.singular,{0} day,{0} Tag,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.month.plural,{0} months,{0} Monate,,,,,
CES,DOMAIN,collectedDeviceCacheForUnknownDevice,Couldn''t store the collected device cache: device ''{0}''  doesn''t exist!,Das erfasste Geräte-Cache konnte nicht angelegt werden: Das Gerät '{0}' ist nicht vorhanden!,x,,,,
CES,DOMAIN,mdc.next.execution.specs.every_month,"Every {0} month(s) on day {1} at {2,number,00}:{3,number,00}","Jeden Monat bzw. alle {0} Monate an Tag {1} um {2,number,00}:{3,number,00}",,,,,
CES,DOMAIN,notExecutedDueToConnectionSetupError,Communication task will be rescheduled due to a connection setup failure,Die Übertragungsaufgabe wird aufgrund eines Verbindungsaufbaufehlers neu geplant.,,,,,
CES,DOMAIN,DDC.device.discovered.empty.was.final,"Discovered an EMPTY firmware version, while it previously was a final version ''{0}''","LEERE Firmware-Version gefunden, die jedoch zuvor eine Endversion ''{0}'' war.",,,,,
CES,DOMAIN,DDC.device.discovered.empty.was.ghost,"Discovered an EMPTY firmware version, while it previously was a ghost version ''{0}''","LEERE Firmware-Version gefunden, die jedoch zuvor eine Ghost-Version ''{0}'' war.",,,,,
CES,DOMAIN,PrettyPrintTimeDuration.hour.singular,{0} hour,{0} Stunde,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.lastSeparator, and ,und,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.minute.plural,{0} minutes,{0} Minuten,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.second.plural,{0} seconds,{0} Sekunden,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.year.singular,{0} year,{0} Jahr,,,,,
CES,DOMAIN,mdc.next.execution.specs.every_minute,Every {0} minute(s),Jede Minute bzw. alle {0} Minuten,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.month.singular,{0} month,{0} Monat,,,,,
CES,DOMAIN,anyChannelObisCodeRequiresSerialNumber,The device serial number is required to resolve the x (any channel) in OBIS code ''{0}'',"Die Seriennummer des Geräts ist erforderlich, um das x (alle Kanäle) im OBIS-Code „{0}“ aufzulösen.",,,,,
CES,DOMAIN,MDC.inbound.data.duplicate.serialnumber,Failed to process the inbound request because multiple devices were found with the same serialnumber ''{0}'',"Bearbeitung der Inbound-Anfrage fehlgeschlagen, weil mehrere Geräte mit derselben Seriennummer ''{0}'' gefunden wurden.",,,,,
CES,DOMAIN,PrettyPrintTimeDuration.minute.singular,{0} minute,{0} Minute,,,,,
CES,DOMAIN,PrettyPrintTimeDuration.second.singular,{0} second,{0} Sekunde,,,,,
CES,DOMAIN,collectedDeviceTopologyForUnKnownDevice,The collected topology is for an unknown device ''{0}'',Die erfasst Topologie ist für ein unbekanntes Gerät ''{0}''.,,,,,
CES,DOMAIN,DDC.device.discovered.deprecate.firmware,Discovered a deprecate firmware version,Veraltete Firmware-Version gefunden.,,,,,
CES,DOMAIN,DDC.device.discovered.new.ghost.firmware,Discovered a new ghost firmware version ''{0}'',Neue Ghost-Firmware-Version ''{0}'' gefunden.,,,,,
CES,DOMAIN,commandFailedDueToConnectionRelatedIssue,Communication task failed due to connection related error: {0},Die Übertragungsaufgabe ist aufgrund eines Verbindungsfehlers fehlgeschlagen: {0},,,,,
CES,DOMAIN,DDC.device.discovered.deprecate.was.final,"Discovered a deprecate firmware version ''{0}'', while it previously was a final version ''{1}'''","Veraltete Firmware-Version ''{0}'' gefunden, die jedoch zuvor eine Endversion ''{1}''' war.",,,,,
CES,DOMAIN,DDC.device.discovered.empty.was.deprecate,"Discovered an EMPTY firmware version, while it previously was a deprecate version ''{0}''","LEERE Firmware-Version gefunden, die jedoch zuvor eine veraltete Version ''{0}'' war.",,,,,
CES,DOMAIN,DDC.device.discovered.new.ghost.was.final,"Discovered a new ghost firmware version ''{0}'', while it previously was a final version ''{1}''","Neue Ghost-Firmware-Version ''{0}'' gefunden, die jedoch zuvor eine Endversion ''{1}'' war.",,,,,
CES,DOMAIN,loadProfileConfigDoesNotMatchCollectedData,Collected load profile data for {0} doesn''t match the configured load profile interval ''{1}'',Die erfassten Lastprofildaten für {0} entsprechen nicht dem konfigurierten Lastprofilintervall {1}.,,,,,
CES,DOMAIN,notExecutedDueToOtherComTaskExecutionError,Communication task will be rescheduled due to an error in the previous communication task,Die Übertragungsaufgabe wird aufgrund eines Fehlers in der vorhergehenden Übertragungsaufgabe neu geplant.,,,,,
CES,DOMAIN,loggerFactorySupportOnly1ThrowableParameter,Only one Throwable message parameter supported but method {0} has multiple,"Es wird nur ein Throwable-Nachrichtenparameter unterstützt, die Methode {0} hat jedoch mehrere.",,,,,
CES,DOMAIN,loadprofileobiscodeXmissingchannelOtherMatch,No channel match for Load profile with OBIS code ''{0}'' ,Es ist keine Übereinstimmung mit dem Kanal für das Lastprofil mit dem OBIS-Code {0} vorhanden. ,,,,,
CES,DOMAIN,DDC.device.discovered.existing.ghost.firmware,Discovered an existing ghost firmware version ''{0}'',Vorhandene Ghost-Firmware-Version ''{0}'' gefunden.,,,,,
CES,DOMAIN,DDC.device.discovered.existing.ghost.was.final,"Discovered an existing ghost firmware version ''{0}'', while it previously was a final version ''{1}''","Vorhandene Ghost-Firmware-Version ''{0}'' gefunden, die jedoch zuvor eine Endversion ''{1}'' war.",,,,,
CES,DOMAIN,collectedDeviceProtocolPropertyForUnknownDevice,Protocol property for unknown device,Protokolleigenschaft für unbekanntes Gerät,,,,,
CES,DOMAIN,,{0} years,{0} Tage,,,,,
CES,,,{0} years,{0} Tage,,,,,
CLR,DOMAIN,theXOfY,the {0} of ''{1}'',{0} von {1} ,,,,,
CLR,DOMAIN,andSeparator,and,und,,,,,
CLR,DOMAIN,duplicateName,Name must be unique,Der Name muss eindeutig sein.,,,,,
CLR,DOMAIN,dayLimitNoCase,day limit,Tagesgrenzwert,,,,,
CLR,DOMAIN,limitsExceeded,The command can''t have this release date as this would exceed the {0} of ''{1}'',"Der Befehl kann nicht dieses Freigabedatum aufweisen, da dies {0} von {1} überschreiten würde.",x,,,,
CLR,DOMAIN,weekLimitNoCase,week limit,Wochengrenzwert,,,,,
CLR,DOMAIN,X.field.required,This field is required,Dieses Feld ist erforderlich.,,,,,
CLR,DOMAIN,duplicateCommand,Duplicate commands aren''t allowed in a command limitation rule,Doppelte Befehle sind in einer Beschränkungsregel für Befehle nicht zulässig.,x,,,,
CLR,DOMAIN,monthLimitNoCase,month limit,Monatsgrenzwert,,,,,
CLR,DOMAIN,invalidFieldLength,Field length must not exceed {max} characters,Die Feldlänge darf {max} Zeichen nicht überschreiten.,,,,,
CLR,DOMAIN,macCommandRulesFailed,Message authentication check on one or more command limitation rules failed. Please contact your system administrator.,Die Authentifizierungsprüfung der Meldung mindestens einer Beschränkungsregel für Befehle ist fehlgeschlagen. Wenden Sie sich an Ihren Systemadministrator.,,,,,
CLR,DOMAIN,weekLimitBiggerThanDay,Week limit must be higher than or equal to the day limit,Der Wochengrenzwert muss höher als der oder gleich dem Tagesgrenzwert sein.,,,,,
CLR,DOMAIN,dayLimitSmallerThanWeek,Day limit must be lower than or equal to the week limit,Der Tagesgrenzwert muss kleiner als der oder gleich dem Wochengrenzwert sein.,,,,,
CLR,DOMAIN,monthLimitBiggerThanDay,Month limit must be higher than or equal to the day limit,Der Monatsgrenzwert muss höher als der oder gleich dem Tagesgrenzwert sein.,,,,,
CLR,DOMAIN,dayLimitSmallerThanMonth,Day limit must be lower than or equal to the month limit,Der Tagesgrenzwert muss kleiner als der oder gleich dem Monatsgrenzwert sein.,,,,,
CLR,DOMAIN,monthLimitBiggerThanWeek,Month limit must be higher than or equal to the week limit,Der Monatsgrenzwert muss höher als der oder gleich dem Wochengrenzwert sein.,,,,,
CLR,DOMAIN,atLeastOneCommandRequired,At least one command is required,Es ist mindestens ein Befehl erforderlich.,,,,,
CLR,DOMAIN,weekLimitSmallerThanMonth,Week limit must be lower than or equal to the month limit,Der Wochengrenzwert muss kleiner als der oder gleich dem Monatsgrenzwert sein.,,,,,
CLR,DOMAIN,monthLimitBiggerThanDayAndWeek,Month limit must be higher than or equal to the day limit and the week limit,Der Monatsgrenzwert muss höher als der oder gleich dem Tagesgrenzwert und dem Wochengrenzwert sein.,,,,,
CLR,DOMAIN,dayLimitSmallerThanWeekAndMonth,Day limit must be lower than or equal to the week limit and the month limit,Der Tagesgrenzwert muss kleiner als der oder gleich dem Wochengrenzwert und dem Monatsgrenzwert sein.,,,,,
CLR,DOMAIN,commandrule.commandLimitationRules,Command limitation rules,Beschränkungsregeln für Befehle,,,,,
CLR,DOMAIN,privilege.view.commandLimitationRule,View,Anzeigen,,,,,
CLR,DOMAIN,weekLimitBiggerThanDaySmallerThanMonth,Week limit must be higher than or equal to the day limit and lower than or equal to the month limit,Der Wochengrenzwert muss höher als der oder gleich dem Tagesgrenzwert und niedriger als der oder gleich dem Monatsgrenzwert sein.,,,,,
CLR,DOMAIN,privilege.approve.commandLimitationRule,Approve/reject command limitation rules,Beschränkungsregeln für Befehle genehmigen/zurückweisen,,,,,
CLR,DOMAIN,privilege.administrate.commandLimitationRule,Administrate,Verwalten,,,,,
CLR,DOMAIN,commandrule.commandLimitationRules.description,Manage command limitation rules,Beschränkungsregeln für Befehle verwalten,,,,,
CLR,DOMAIN,,week limit,{0} von {1} ,,,,,
CLR,,,week limit,{0} von {1} ,,,,,
CMN,DOMAIN,CMN.InvalidValue,Invalid value,Ungültiger Wert.,,,,,
CMN,DOMAIN,obisWizard.rateX,"rate {0,number}","Rate {0,number}",,,,,
CMN,DOMAIN,obisWizard.phase1,Phase 1,Phase 1,,,,,
CMN,DOMAIN,obisWizard.phase2,Phase 2,Phase 2,,,,,
CMN,DOMAIN,obisWizard.phase3,Phase 3,Phase 3,,,,,
CMN,DOMAIN,obisWizard.ratios,Ratios,Kennzahlen,,,,,
CMN,DOMAIN,obisWizard.current,Current,Aktuell,,,,,
CMN,DOMAIN,obisWizard.voltage,Voltage,Spannung,,,,,
CMN,DOMAIN,obisWizard.weekDay,Week day (0..7),Wochentag (0...7),,,,,
CMN,DOMAIN,CMN.InvalidObisCode,Invalid obis code,Ungültiger OBIS-Code,,,,,
CMN,DOMAIN,obisWizard.allPhases,All phases,Alle Phasen,,,,,
CMN,DOMAIN,obisWizard.frequency,Frequency,Wiederholzyklus,,,,,
CMN,DOMAIN,obisWizard.harmonicX,"harmonic {0,number}","Oberwelle (0, Nummer)",,,,,
CMN,DOMAIN,obisWizard.l0Current,L0 current (neutral),L0-Strom (neutral),,,,,
CMN,DOMAIN,obisWizard.l0Voltage,L0 voltage (neutral),L0-Spannung (neutral),,,,,
CMN,DOMAIN,obisWizard.localDate,Local date,Ortsdatum,,,,,
CMN,DOMAIN,obisWizard.localTime,Local time,Ortszeit,,,,,
CMN,DOMAIN,obisWizard.powerFactor,Power factor,Leistungsfaktor,,,,,
CMN,DOMAIN,obisWizard.testAverage,Test average,Mittelwert des Tests,,,,,
CMN,DOMAIN,obisWizard.timeEntries,Time entries,Zeiteinträge,,,,,
CMN,DOMAIN,obisWizard.coefficients,Coëfficients,Koeffizienten,,,,,
